aspect,subj,do,io,pol,surface
Perf,P3 Sg Fem,-,P1 Pl,Pos,nqatgħatilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,nqatgħatilniex
Perf,P3 Sg Fem,-,P2 Sg,Pos,nqatgħatlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,nqatgħatlekx
Perf,P3 Sg Fem,-,P2 Pl,Pos,nqatgħatilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,nqatgħatilkomx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,nqatgħatlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,nqatgħatlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,nqatgħatilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,nqatgħatilhiex
Perf,P3 Sg Fem,-,P3 Pl,Pos,nqatgħatilhom
Perf,P3 Sg Fem,-,P3 Pl,Neg,nqatgħatilhomx
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Pos,nqatgħathuli
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Neg,nqatgħathulix
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Pos,nqatgħathulna
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Neg,nqatgħathulniex
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Pos,nqatgħathulek
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Neg,nqatgħathulekx
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Pos,nqatgħathulkom
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Neg,nqatgħathulkomx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Pos,nqatgħathulu
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Neg,nqatgħathulux
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Pos,nqatgħathulha
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Neg,nqatgħathulhiex
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Pos,nqatgħathulhom
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Neg,nqatgħathulhomx
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Pos,nqatgħathieli
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Neg,nqatgħathilix
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Pos,nqatgħathielna
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Neg,nqatgħathilniex
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Pos,nqatgħathielek
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Neg,nqatgħathilekx
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Pos,nqatgħathielkom
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Neg,nqatgħathilkomx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Pos,nqatgħathielu
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Neg,nqatgħathilux
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Pos,nqatgħathielha
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Neg,nqatgħathilhiex
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Pos,nqatgħathielhom
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Neg,nqatgħathilhomx
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Pos,nqatgħathomli
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Neg,nqatgħathomlix
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Pos,nqatgħathomlna
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Neg,nqatgħathomlniex
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Pos,nqatgħathomlok
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Neg,nqatgħathomlokx
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Pos,nqatgħathomlkom
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Neg,nqatgħathomlkomx
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Pos,nqatgħathomlu
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Neg,nqatgħathomlux
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Pos,nqatgħathomlha
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Neg,nqatgħathomlhiex
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Pos,nqatgħathomlhom
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Neg,nqatgħathomlhomx
Perf,P3 Pl,-,-,Pos,nqatgħu
Perf,P3 Pl,-,-,Neg,nqatgħux
Perf,P3 Pl,P1 Sg,-,Pos,nqatgħuni
Perf,P3 Pl,P1 Sg,-,Neg,nqatgħunix
Perf,P3 Pl,P1 Pl,-,Pos,nqatgħuna
Perf,P3 Pl,P1 Pl,-,Neg,nqatgħuniex
Perf,P3 Pl,P2 Sg,-,Pos,nqatgħuk
Perf,P3 Pl,P2 Sg,-,Neg,nqatgħukx
Perf,P3 Pl,P2 Pl,-,Pos,nqatgħukom
Perf,P3 Pl,P2 Pl,-,Neg,nqatgħukomx
Perf,P3 Pl,P3 Sg Masc,-,Pos,nqatgħuh
Perf,P3 Pl,P3 Sg Masc,-,Neg,nqatgħuhx
Perf,P3 Pl,P3 Sg Fem,-,Pos,nqatgħuha
Perf,P3 Pl,P3 Sg Fem,-,Neg,nqatgħuhiex
Perf,P3 Pl,P3 Pl,-,Pos,nqatgħuhom
Perf,P3 Pl,P3 Pl,-,Neg,nqatgħuhomx
Perf,P3 Pl,-,P1 Sg,Pos,nqatgħuli
Perf,P3 Pl,-,P1 Sg,Neg,nqatgħulix
Perf,P3 Pl,-,P1 Pl,Pos,nqatgħulna
Perf,P3 Pl,-,P1 Pl,Neg,nqatgħulniex
Perf,P3 Pl,-,P2 Sg,Pos,nqatgħulek
Perf,P3 Pl,-,P2 Sg,Neg,nqatgħulekx
Perf,P3 Pl,-,P2 Pl,Pos,nqatgħulkom
Perf,P3 Pl,-,P2 Pl,Neg,nqatgħulkomx
Perf,P3 Pl,-,P3 Sg Masc,Pos,nqatgħulu
Perf,P3 Pl,-,P3 Sg Masc,Neg,nqatgħulux
Perf,P3 Pl,-,P3 Sg Fem,Pos,nqatgħulha
Perf,P3 Pl,-,P3 Sg Fem,Neg,nqatgħulhiex
Perf,P3 Pl,-,P3 Pl,Pos,nqatgħulhom
Perf,P3 Pl,-,P3 Pl,Neg,nqatgħulhomx
Perf,P3 Pl,P3 Sg Masc,P1 Sg,Pos,nqatgħuhuli
Perf,P3 Pl,P3 Sg Masc,P1 Sg,Neg,nqatgħuhulix
Perf,P3 Pl,P3 Sg Masc,P1 Pl,Pos,nqatgħuhulna
Perf,P3 Pl,P3 Sg Masc,P1 Pl,Neg,nqatgħuhulniex
Perf,P3 Pl,P3 Sg Masc,P2 Sg,Pos,nqatgħuhulek
Perf,P3 Pl,P3 Sg Masc,P2 Sg,Neg,nqatgħuhulekx
Perf,P3 Pl,P3 Sg Masc,P2 Pl,Pos,nqatgħuhulkom
Perf,P3 Pl,P3 Sg Masc,P2 Pl,Neg,nqatgħuhulkomx
Perf,P3 Pl,P3 Sg Masc,P3 Sg Masc,Pos,nqatgħuhulu
Perf,P3 Pl,P3 Sg Masc,P3 Sg Masc,Neg,nqatgħuhulux
Perf,P3 Pl,P3 Sg Masc,P3 Sg Fem,Pos,nqatgħuhulha
Perf,P3 Pl,P3 Sg Masc,P3 Sg Fem,Neg,nqatgħuhulhiex
Perf,P3 Pl,P3 Sg Masc,P3 Pl,Pos,nqatgħuhulhom
Perf,P3 Pl,P3 Sg Masc,P3 Pl,Neg,nqatgħuhulhomx
Perf,P3 Pl,P3 Sg Fem,P1 Sg,Pos,nqatgħuhieli
Perf,P3 Pl,P3 Sg Fem,P1 Sg,Neg,nqatgħuhilix
Perf,P3 Pl,P3 Sg Fem,P1 Pl,Pos,nqatgħuhielna
Perf,P3 Pl,P3 Sg Fem,P1 Pl,Neg,nqatgħuhilniex
Perf,P3 Pl,P3 Sg Fem,P2 Sg,Pos,nqatgħuhielek
Perf,P3 Pl,P3 Sg Fem,P2 Sg,Neg,nqatgħuhilekx
Perf,P3 Pl,P3 Sg Fem,P2 Pl,Pos,nqatgħuhielkom
Perf,P3 Pl,P3 Sg Fem,P2 Pl,Neg,nqatgħuhilkomx
Perf,P3 Pl,P3 Sg Fem,P3 Sg Masc,Pos,nqatgħuhielu
Perf,P3 Pl,P3 Sg Fem,P3 Sg Masc,Neg,nqatgħuhilux
Perf,P3 Pl,P3 Sg Fem,P3 Sg Fem,Pos,nqatgħuhielha
Perf,P3 Pl,P3 Sg Fem,P3 Sg Fem,Neg,nqatgħuhilhiex
Perf,P3 Pl,P3 Sg Fem,P3 Pl,Pos,nqatgħuhielhom
Perf,P3 Pl,P3 Sg Fem,P3 Pl,Neg,nqatgħuhilhomx
Perf,P3 Pl,P3 Pl,P1 Sg,Pos,nqatgħuhomli
Perf,P3 Pl,P3 Pl,P1 Sg,Neg,nqatgħuhomlix
Perf,P3 Pl,P3 Pl,P1 Pl,Pos,nqatgħuhomlna
Perf,P3 Pl,P3 Pl,P1 Pl,Neg,nqatgħuhomlniex
Perf,P3 Pl,P3 Pl,P2 Sg,Pos,nqatgħuhomlok
Perf,P3 Pl,P3 Pl,P2 Sg,Neg,nqatgħuhomlokx
Perf,P3 Pl,P3 Pl,P2 Pl,Pos,nqatgħuhomlkom
Perf,P3 Pl,P3 Pl,P2 Pl,Neg,nqatgħuhomlkomx
Perf,P3 Pl,P3 Pl,P3 Sg Masc,Pos,nqatgħuhomlu
Perf,P3 Pl,P3 Pl,P3 Sg Masc,Neg,nqatgħuhomlux
Perf,P3 Pl,P3 Pl,P3 Sg Fem,Pos,nqatgħuhomlha
Perf,P3 Pl,P3 Pl,P3 Sg Fem,Neg,nqatgħuhomlhiex
Perf,P3 Pl,P3 Pl,P3 Pl,Pos,nqatgħuhomlhom
Perf,P3 Pl,P3 Pl,P3 Pl,Neg,nqatgħuhomlhomx
Impf,P1 Sg,-,-,Pos,ninqata'
Impf,P1 Sg,-,-,Neg,ninqatax
Impf,P1 Sg,P1 Sg,-,Pos,-
Impf,P1 Sg,P1 Sg,-,Neg,-
Impf,P1 Sg,P1 Pl,-,Pos,-
Impf,P1 Sg,P1 Pl,-,Neg,-
Impf,P1 Sg,P2 Sg,-,Pos,ninqatgħak
Impf,P1 Sg,P2 Sg,-,Neg,ninqatgħakx
Impf,P1 Sg,P2 Pl,-,Pos,ninqatagħkom
Impf,P1 Sg,P2 Pl,-,Neg,ninqatagħkomx
Impf,P1 Sg,P3 Sg Masc,-,Pos,ninqatgħu
Impf,P1 Sg,P3 Sg Masc,-,Neg,ninqatgħux
Impf,P1 Sg,P3 Sg Fem,-,Pos,ninqatagħha
Impf,P1 Sg,P3 Sg Fem,-,Neg,ninqatagħhiex
Impf,P1 Sg,P3 Pl,-,Pos,ninqatagħhom
Impf,P1 Sg,P3 Pl,-,Neg,ninqatagħhomx
Impf,P1 Sg,-,P1 Sg,Pos,-
Impf,P1 Sg,-,P1 Sg,Neg,-
Impf,P1 Sg,-,P1 Pl,Pos,-
Impf,P1 Sg,-,P1 Pl,Neg,-
Impf,P1 Sg,-,P2 Sg,Pos,ninqatagħlek
Impf,P1 Sg,-,P2 Sg,Neg,ninqatagħlekx
Impf,P1 Sg,-,P2 Pl,Pos,ninqatgħalkom
Impf,P1 Sg,-,P2 Pl,Neg,ninqatgħalkomx
Impf,P1 Sg,-,P3 Sg Masc,Pos,ninqatagħlu
Impf,P1 Sg,-,P3 Sg Masc,Neg,ninqatagħlux
Impf,P1 Sg,-,P3 Sg Fem,Pos,ninqatgħalha
Impf,P1 Sg,-,P3 Sg Fem,Neg,ninqatgħalhiex
Impf,P1 Sg,-,P3 Pl,Pos,ninqatgħalhom
Impf,P1 Sg,-,P3 Pl,Neg,ninqatgħalhomx
Impf,P1 Sg,P3 Sg Masc,P1 Sg,Pos,-
Impf,P1 Sg,P3 Sg Masc,P1 Sg,Neg,-
Impf,P1 Sg,P3 Sg Masc,P1 Pl,Pos,-
Impf,P1 Sg,P3 Sg Masc,P1 Pl,Neg,-
Impf,P1 Sg,P3 Sg Masc,P2 Sg,Pos,ninqatagħhulek
Impf,P1 Sg,P3 Sg Masc,P2 Sg,Neg,ninqatagħhulekx
Impf,P1 Sg,P3 Sg Masc,P2 Pl,Pos,ninqatagħhulkom
Impf,P1 Sg,P3 Sg Masc,P2 Pl,Neg,ninqatagħhulkomx
Impf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Pos,ninqatagħhulu
Impf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Neg,ninqatagħhulux
Impf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Pos,ninqatagħhulha
Impf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Neg,ninqatagħhulhiex
Impf,P1 Sg,P3 Sg Masc,P3 Pl,Pos,ninqatagħhulhom
Impf,P1 Sg,P3 Sg Masc,P3 Pl,Neg,ninqatagħhulhomx
Impf,P1 Sg,P3 Sg Fem,P1 Sg,Pos,-
Impf,P1 Sg,P3 Sg Fem,P1 Sg,Neg,-
Impf,P1 Sg,P3 Sg Fem,P1 Pl,Pos,-
Impf,P1 Sg,P3 Sg Fem,P1 Pl,Neg,-
Impf,P1 Sg,P3 Sg Fem,P2 Sg,Pos,ninqatagħhielek
Impf,P1 Sg,P3 Sg Fem,P2 Sg,Neg,ninqatagħhilekx
Impf,P1 Sg,P3 Sg Fem,P2 Pl,Pos,ninqatagħhielkom
Impf,P1 Sg,P3 Sg Fem,P2 Pl,Neg,ninqatagħhilkomx
Impf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Pos,ninqatagħhielu
Impf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Neg,ninqatagħhilux
Impf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Pos,ninqatagħhielha
Impf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Neg,ninqatagħhilhiex
Impf,P1 Sg,P3 Sg Fem,P3 Pl,Pos,ninqatagħhielhom
Impf,P1 Sg,P3 Sg Fem,P3 Pl,Neg,ninqatagħhilhomx
Impf,P1 Sg,P3 Pl,P1 Sg,Pos,-
Impf,P1 Sg,P3 Pl,P1 Sg,Neg,-
Impf,P1 Sg,P3 Pl,P1 Pl,Pos,-
Impf,P1 Sg,P3 Pl,P1 Pl,Neg,-
Impf,P1 Sg,P3 Pl,P2 Sg,Pos,ninqatagħhomlok
Impf,P1 Sg,P3 Pl,P2 Sg,Neg,ninqatagħhomlokx
Impf,P1 Sg,P3 Pl,P2 Pl,Pos,ninqatagħhomlkom
Impf,P1 Sg,P3 Pl,P2 Pl,Neg,ninqatagħhomlkomx
Impf,P1 Sg,P3 Pl,P3 Sg Masc,Pos,ninqatagħhomlu
Impf,P1 Sg,P3 Pl,P3 Sg Masc,Neg,ninqatagħhomlux
Impf,P1 Sg,P3 Pl,P3 Sg Fem,Pos,ninqatagħhomlha
Impf,P1 Sg,P3 Pl,P3 Sg Fem,Neg,ninqatagħhomlhiex
Impf,P1 Sg,P3 Pl,P3 Pl,Pos,ninqatagħhomlhom
Impf,P1 Sg,P3 Pl,P3 Pl,Neg,ninqatagħhomlhomx
Impf,P1 Pl,-,-,Pos,ninqatgħu
Impf,P1 Pl,-,-,Neg,ninqatgħux
Impf,P1 Pl,P1 Sg,-,Pos,-
Impf,P1 Pl,P1 Sg,-,Neg,-
Impf,P1 Pl,P1 Pl,-,Pos,-
Impf,P1 Pl,P1 Pl,-,Neg,-
Impf,P1 Pl,P2 Sg,-,Pos,ninqatgħuk
Impf,P1 Pl,P2 Sg,-,Neg,ninqatgħukx
Impf,P1 Pl,P2 Pl,-,Pos,ninqatgħukom
Impf,P1 Pl,P2 Pl,-,Neg,ninqatgħukomx
Impf,P1 Pl,P3 Sg Masc,-,Pos,ninqatgħuh
Impf,P1 Pl,P3 Sg Masc,-,Neg,ninqatgħuhx
Impf,P1 Pl,P3 Sg Fem,-,Pos,ninqatgħuha
Impf,P1 Pl,P3 Sg Fem,-,Neg,ninqatgħuhiex
Impf,P1 Pl,P3 Pl,-,Pos,ninqatgħuhom
Impf,P1 Pl,P3 Pl,-,Neg,ninqatgħuhomx
Impf,P1 Pl,-,P1 Sg,Pos,-
Impf,P1 Pl,-,P1 Sg,Neg,-
Impf,P1 Pl,-,P1 Pl,Pos,-
Impf,P1 Pl,-,P1 Pl,Neg,-
Impf,P1 Pl,-,P2 Sg,Pos,ninqatgħulek
Impf,P1 Pl,-,P2 Sg,Neg,ninqatgħulekx
Impf,P1 Pl,-,P2 Pl,Pos,ninqatgħulkom
Impf,P1 Pl,-,P2 Pl,Neg,ninqatgħulkomx
Impf,P1 Pl,-,P3 Sg Masc,Pos,ninqatgħulu
Impf,P1 Pl,-,P3 Sg Masc,Neg,ninqatgħulux
Impf,P1 Pl,-,P3 Sg Fem,Pos,ninqatgħulha
Impf,P1 Pl,-,P3 Sg Fem,Neg,ninqatgħulhiex
Impf,P1 Pl,-,P3 Pl,Pos,ninqatgħulhom
Impf,P1 Pl,-,P3 Pl,Neg,ninqatgħulhomx
Impf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Impf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Impf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Impf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Impf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,ninqatgħuhulek
Impf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,ninqatgħuhulekx
Impf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,ninqatgħuhulkom
Impf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,ninqatgħuhulkomx
Impf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,ninqatgħuhulu
Impf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,ninqatgħuhulux
Impf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,ninqatgħuhulha
Impf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,ninqatgħuhulhiex
Impf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,ninqatgħuhulhom
Impf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,ninqatgħuhulhomx
Impf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Impf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Impf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Impf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Impf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,ninqatgħuhielek
Impf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,ninqatgħuhilekx
Impf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,ninqatgħuhielkom
Impf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,ninqatgħuhilkomx
Impf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,ninqatgħuhielu
Impf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,ninqatgħuhilux
Impf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,ninqatgħuhielha
Impf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,ninqatgħuhilhiex
Impf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,ninqatgħuhielhom
Impf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,ninqatgħuhilhomx
Impf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Impf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Impf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Impf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Impf,P1 Pl,P3 Pl,P2 Sg,Pos,ninqatgħuhomlok
Impf,P1 Pl,P3 Pl,P2 Sg,Neg,ninqatgħuhomlokx
Impf,P1 Pl,P3 Pl,P2 Pl,Pos,ninqatgħuhomlkom
Impf,P1 Pl,P3 Pl,P2 Pl,Neg,ninqatgħuhomlkomx
Impf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,ninqatgħuhomlu
Impf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,ninqatgħuhomlux
Impf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,ninqatgħuhomlha
Impf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,ninqatgħuhomlhiex
Impf,P1 Pl,P3 Pl,P3 Pl,Pos,ninqatgħuhomlhom
Impf,P1 Pl,P3 Pl,P3 Pl,Neg,ninqatgħuhomlhomx
Impf,P2 Sg,-,-,Pos,tinqata'
Impf,P2 Sg,-,-,Neg,tinqatax
Impf,P2 Sg,P1 Sg,-,Pos,tinqatagħni
Impf,P2 Sg,P1 Sg,-,Neg,tinqatagħnix
Impf,P2 Sg,P1 Pl,-,Pos,tinqatagħna
Impf,P2 Sg,P1 Pl,-,Neg,tinqatagħniex
Impf,P2 Sg,P2 Sg,-,Pos,-
Impf,P2 Sg,P2 Sg,-,Neg,-
Impf,P2 Sg,P2 Pl,-,Pos,-
Impf,P2 Sg,P2 Pl,-,Neg,-
Impf,P2 Sg,P3 Sg Masc,-,Pos,tinqatgħu
Impf,P2 Sg,P3 Sg Masc,-,Neg,tinqatgħux
Impf,P2 Sg,P3 Sg Fem,-,Pos,tinqatagħha
Impf,P2 Sg,P3 Sg Fem,-,Neg,tinqatagħhiex
Impf,P2 Sg,P3 Pl,-,Pos,tinqatagħhom
Impf,P2 Sg,P3 Pl,-,Neg,tinqatagħhomx
Impf,P2 Sg,-,P1 Sg,Pos,tinqatagħli
Impf,P2 Sg,-,P1 Sg,Neg,tinqatagħlix
Impf,P2 Sg,-,P1 Pl,Pos,tinqatgħalna
Impf,P2 Sg,-,P1 Pl,Neg,tinqatgħalniex
Impf,P2 Sg,-,P2 Sg,Pos,-
Impf,P2 Sg,-,P2 Sg,Neg,-
Impf,P2 Sg,-,P2 Pl,Pos,-
Impf,P2 Sg,-,P2 Pl,Neg,-
Impf,P2 Sg,-,P3 Sg Masc,Pos,tinqatagħlu
Impf,P2 Sg,-,P3 Sg Masc,Neg,tinqatagħlux
Impf,P2 Sg,-,P3 Sg Fem,Pos,tinqatgħalha
Impf,P2 Sg,-,P3 Sg Fem,Neg,tinqatgħalhiex
Impf,P2 Sg,-,P3 Pl,Pos,tinqatgħalhom
Impf,P2 Sg,-,P3 Pl,Neg,tinqatgħalhomx
Impf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,tinqatagħhuli
Impf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,tinqatagħhulix
Impf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,tinqatagħhulna
Impf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,tinqatagħhulniex
Impf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Impf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Impf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Impf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Impf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,tinqatagħhulu
Impf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,tinqatagħhulux
Impf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,tinqatagħhulha
Impf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,tinqatagħhulhiex
Impf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,tinqatagħhulhom
Impf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,tinqatagħhulhomx
Impf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,tinqatagħhieli
Impf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,tinqatagħhilix
Impf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,tinqatagħhielna
Impf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,tinqatagħhilniex
Impf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Impf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Impf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Impf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Impf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,tinqatagħhielu
Impf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,tinqatagħhilux
Impf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,tinqatagħhielha
Impf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,tinqatagħhilhiex
Impf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,tinqatagħhielhom
Impf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,tinqatagħhilhomx
Impf,P2 Sg,P3 Pl,P1 Sg,Pos,tinqatagħhomli
Impf,P2 Sg,P3 Pl,P1 Sg,Neg,tinqatagħhomlix
Impf,P2 Sg,P3 Pl,P1 Pl,Pos,tinqatagħhomlna
Impf,P2 Sg,P3 Pl,P1 Pl,Neg,tinqatagħhomlniex
Impf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Impf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Impf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Impf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Impf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,tinqatagħhomlu
Impf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,tinqatagħhomlux
Impf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,tinqatagħhomlha
Impf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,tinqatagħhomlhiex
Impf,P2 Sg,P3 Pl,P3 Pl,Pos,tinqatagħhomlhom
Impf,P2 Sg,P3 Pl,P3 Pl,Neg,tinqatagħhomlhomx
Impf,P2 Pl,-,-,Pos,tinqatgħu
Impf,P2 Pl,-,-,Neg,tinqatgħux
Impf,P2 Pl,P1 Sg,-,Pos,tinqatgħuni
Impf,P2 Pl,P1 Sg,-,Neg,tinqatgħunix
Impf,P2 Pl,P1 Pl,-,Pos,tinqatgħuna
Impf,P2 Pl,P1 Pl,-,Neg,tinqatgħuniex
Impf,P2 Pl,P2 Sg,-,Pos,-
Impf,P2 Pl,P2 Sg,-,Neg,-
Impf,P2 Pl,P2 Pl,-,Pos,-
Impf,P2 Pl,P2 Pl,-,Neg,-
Impf,P2 Pl,P3 Sg Masc,-,Pos,tinqatgħuh
Impf,P2 Pl,P3 Sg Masc,-,Neg,tinqatgħuhx
Impf,P2 Pl,P3 Sg Fem,-,Pos,tinqatgħuha
Impf,P2 Pl,P3 Sg Fem,-,Neg,tinqatgħuhiex
Impf,P2 Pl,P3 Pl,-,Pos,tinqatgħuhom
Impf,P2 Pl,P3 Pl,-,Neg,tinqatgħuhomx
Impf,P2 Pl,-,P1 Sg,Pos,tinqatgħuli
Impf,P2 Pl,-,P1 Sg,Neg,tinqatgħulix
Impf,P2 Pl,-,P1 Pl,Pos,tinqatgħulna
Impf,P2 Pl,-,P1 Pl,Neg,tinqatgħulniex
Impf,P2 Pl,-,P2 Sg,Pos,-
Impf,P2 Pl,-,P2 Sg,Neg,-
Impf,P2 Pl,-,P2 Pl,Pos,-
Impf,P2 Pl,-,P2 Pl,Neg,-
Impf,P2 Pl,-,P3 Sg Masc,Pos,tinqatgħulu
Impf,P2 Pl,-,P3 Sg Masc,Neg,tinqatgħulux
Impf,P2 Pl,-,P3 Sg Fem,Pos,tinqatgħulha
