aspect,subj,do,io,pol,surface
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,stagħġbitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,stagħġbithiex
Perf,P3 Sg Fem,P3 Pl,-,Pos,stagħġbithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,stagħġbithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,stagħġbitli
Perf,P3 Sg Fem,-,P1 Sg,Neg,stagħġbitlix
Perf,P3 Sg Fem,-,P1 Pl,Pos,stagħġbitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,stagħġbitilniex
Perf,P3 Sg Fem,-,P2 Sg,Pos,stagħġbitlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,stagħġbitlekx
Perf,P3 Sg Fem,-,P2 Pl,Pos,stagħġbitilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,stagħġbitilkomx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,stagħġbitlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,stagħġbitlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,stagħġbitilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,stagħġbitilhiex
Perf,P3 Sg Fem,-,P3 Pl,Pos,stagħġbitilhom
Perf,P3 Sg Fem,-,P3 Pl,Neg,stagħġbitilhomx
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Pos,stagħġbithuli
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Neg,stagħġbithulix
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Pos,stagħġbithulna
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Neg,stagħġbithulniex
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Pos,stagħġbithulek
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Neg,stagħġbithulekx
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Pos,stagħġbithulkom
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Neg,stagħġbithulkomx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Pos,stagħġbithulu
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Neg,stagħġbithulux
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Pos,stagħġbithulha
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Neg,stagħġbithulhiex
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Pos,stagħġbithulhom
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Neg,stagħġbithulhomx
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Pos,stagħġbithieli
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Neg,stagħġbithilix
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Pos,stagħġbithielna
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Neg,stagħġbithilniex
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Pos,stagħġbithielek
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Neg,stagħġbithilekx
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Pos,stagħġbithielkom
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Neg,stagħġbithilkomx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Pos,stagħġbithielu
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Neg,stagħġbithilux
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Pos,stagħġbithielha
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Neg,stagħġbithilhiex
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Pos,stagħġbithielhom
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Neg,stagħġbithilhomx
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Pos,stagħġbithomli
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Neg,stagħġbithomlix
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Pos,stagħġbithomlna
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Neg,stagħġbithomlniex
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Pos,stagħġbithomlok
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Neg,stagħġbithomlokx
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Pos,stagħġbithomlkom
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Neg,stagħġbithomlkomx
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Pos,stagħġbithomlu
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Neg,stagħġbithomlux
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Pos,stagħġbithomlha
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Neg,stagħġbithomlhiex
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Pos,stagħġbithomlhom
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Neg,stagħġbithomlhomx
Perf,P3 Pl,-,-,Pos,stagħġbu
Perf,P3 Pl,-,-,Neg,stagħġbux
Perf,P3 Pl,P1 Sg,-,Pos,stagħġbuni
Perf,P3 Pl,P1 Sg,-,Neg,stagħġbunix
Perf,P3 Pl,P1 Pl,-,Pos,stagħġbuna
Perf,P3 Pl,P1 Pl,-,Neg,stagħġbuniex
Perf,P3 Pl,P2 Sg,-,Pos,stagħġbuk
Perf,P3 Pl,P2 Sg,-,Neg,stagħġbukx
Perf,P3 Pl,P2 Pl,-,Pos,stagħġbukom
Perf,P3 Pl,P2 Pl,-,Neg,stagħġbukomx
Perf,P3 Pl,P3 Sg Masc,-,Pos,stagħġbuh
Perf,P3 Pl,P3 Sg Masc,-,Neg,stagħġbuhx
Perf,P3 Pl,P3 Sg Fem,-,Pos,stagħġbuha
Perf,P3 Pl,P3 Sg Fem,-,Neg,stagħġbuhiex
Perf,P3 Pl,P3 Pl,-,Pos,stagħġbuhom
Perf,P3 Pl,P3 Pl,-,Neg,stagħġbuhomx
Perf,P3 Pl,-,P1 Sg,Pos,stagħġbuli
Perf,P3 Pl,-,P1 Sg,Neg,stagħġbulix
Perf,P3 Pl,-,P1 Pl,Pos,stagħġbulna
Perf,P3 Pl,-,P1 Pl,Neg,stagħġbulniex
Perf,P3 Pl,-,P2 Sg,Pos,stagħġbulek
Perf,P3 Pl,-,P2 Sg,Neg,stagħġbulekx
Perf,P3 Pl,-,P2 Pl,Pos,stagħġbulkom
Perf,P3 Pl,-,P2 Pl,Neg,stagħġbulkomx
Perf,P3 Pl,-,P3 Sg Masc,Pos,stagħġbulu
Perf,P3 Pl,-,P3 Sg Masc,Neg,stagħġbulux
Perf,P3 Pl,-,P3 Sg Fem,Pos,stagħġbulha
Perf,P3 Pl,-,P3 Sg Fem,Neg,stagħġbulhiex
Perf,P3 Pl,-,P3 Pl,Pos,stagħġbulhom
Perf,P3 Pl,-,P3 Pl,Neg,stagħġbulhomx
Perf,P3 Pl,P3 Sg Masc,P1 Sg,Pos,stagħġbuhuli
Perf,P3 Pl,P3 Sg Masc,P1 Sg,Neg,stagħġbuhulix
Perf,P3 Pl,P3 Sg Masc,P1 Pl,Pos,stagħġbuhulna
Perf,P3 Pl,P3 Sg Masc,P1 Pl,Neg,stagħġbuhulniex
Perf,P3 Pl,P3 Sg Masc,P2 Sg,Pos,stagħġbuhulek
Perf,P3 Pl,P3 Sg Masc,P2 Sg,Neg,stagħġbuhulekx
Perf,P3 Pl,P3 Sg Masc,P2 Pl,Pos,stagħġbuhulkom
Perf,P3 Pl,P3 Sg Masc,P2 Pl,Neg,stagħġbuhulkomx
Perf,P3 Pl,P3 Sg Masc,P3 Sg Masc,Pos,stagħġbuhulu
Perf,P3 Pl,P3 Sg Masc,P3 Sg Masc,Neg,stagħġbuhulux
Perf,P3 Pl,P3 Sg Masc,P3 Sg Fem,Pos,stagħġbuhulha
Perf,P3 Pl,P3 Sg Masc,P3 Sg Fem,Neg,stagħġbuhulhiex
Perf,P3 Pl,P3 Sg Masc,P3 Pl,Pos,stagħġbuhulhom
Perf,P3 Pl,P3 Sg Masc,P3 Pl,Neg,stagħġbuhulhomx
Perf,P3 Pl,P3 Sg Fem,P1 Sg,Pos,stagħġbuhieli
Perf,P3 Pl,P3 Sg Fem,P1 Sg,Neg,stagħġbuhilix
Perf,P3 Pl,P3 Sg Fem,P1 Pl,Pos,stagħġbuhielna
Perf,P3 Pl,P3 Sg Fem,P1 Pl,Neg,stagħġbuhilniex
Perf,P3 Pl,P3 Sg Fem,P2 Sg,Pos,stagħġbuhielek
Perf,P3 Pl,P3 Sg Fem,P2 Sg,Neg,stagħġbuhilekx
Perf,P3 Pl,P3 Sg Fem,P2 Pl,Pos,stagħġbuhielkom
Perf,P3 Pl,P3 Sg Fem,P2 Pl,Neg,stagħġbuhilkomx
Perf,P3 Pl,P3 Sg Fem,P3 Sg Masc,Pos,stagħġbuhielu
Perf,P3 Pl,P3 Sg Fem,P3 Sg Masc,Neg,stagħġbuhilux
Perf,P3 Pl,P3 Sg Fem,P3 Sg Fem,Pos,stagħġbuhielha
Perf,P3 Pl,P3 Sg Fem,P3 Sg Fem,Neg,stagħġbuhilhiex
Perf,P3 Pl,P3 Sg Fem,P3 Pl,Pos,stagħġbuhielhom
Perf,P3 Pl,P3 Sg Fem,P3 Pl,Neg,stagħġbuhilhomx
Perf,P3 Pl,P3 Pl,P1 Sg,Pos,stagħġbuhomli
Perf,P3 Pl,P3 Pl,P1 Sg,Neg,stagħġbuhomlix
Perf,P3 Pl,P3 Pl,P1 Pl,Pos,stagħġbuhomlna
Perf,P3 Pl,P3 Pl,P1 Pl,Neg,stagħġbuhomlniex
Perf,P3 Pl,P3 Pl,P2 Sg,Pos,stagħġbuhomlok
Perf,P3 Pl,P3 Pl,P2 Sg,Neg,stagħġbuhomlokx
Perf,P3 Pl,P3 Pl,P2 Pl,Pos,stagħġbuhomlkom
Perf,P3 Pl,P3 Pl,P2 Pl,Neg,stagħġbuhomlkomx
Perf,P3 Pl,P3 Pl,P3 Sg Masc,Pos,stagħġbuhomlu
Perf,P3 Pl,P3 Pl,P3 Sg Masc,Neg,stagħġbuhomlux
Perf,P3 Pl,P3 Pl,P3 Sg Fem,Pos,stagħġbuhomlha
Perf,P3 Pl,P3 Pl,P3 Sg Fem,Neg,stagħġbuhomlhiex
Perf,P3 Pl,P3 Pl,P3 Pl,Pos,stagħġbuhomlhom
Perf,P3 Pl,P3 Pl,P3 Pl,Neg,stagħġbuhomlhomx
Impf,P1 Sg,-,-,Pos,nistagħġeb
Impf,P1 Sg,-,-,Neg,nistagħġibx
Impf,P1 Sg,P1 Sg,-,Pos,-
Impf,P1 Sg,P1 Sg,-,Neg,-
Impf,P1 Sg,P1 Pl,-,Pos,-
Impf,P1 Sg,P1 Pl,-,Neg,-
Impf,P1 Sg,P2 Sg,-,Pos,nistagħġbek
Impf,P1 Sg,P2 Sg,-,Neg,nistagħġbekx
Impf,P1 Sg,P2 Pl,-,Pos,nistagħġibkom
Impf,P1 Sg,P2 Pl,-,Neg,nistagħġibkomx
Impf,P1 Sg,P3 Sg Masc,-,Pos,nistagħġbu
Impf,P1 Sg,P3 Sg Masc,-,Neg,nistagħġbux
Impf,P1 Sg,P3 Sg Fem,-,Pos,nistagħġibha
Impf,P1 Sg,P3 Sg Fem,-,Neg,nistagħġibhiex
Impf,P1 Sg,P3 Pl,-,Pos,nistagħġibhom
Impf,P1 Sg,P3 Pl,-,Neg,nistagħġibhomx
Impf,P1 Sg,-,P1 Sg,Pos,-
Impf,P1 Sg,-,P1 Sg,Neg,-
Impf,P1 Sg,-,P1 Pl,Pos,-
Impf,P1 Sg,-,P1 Pl,Neg,-
Impf,P1 Sg,-,P2 Sg,Pos,nistagħġiblek
Impf,P1 Sg,-,P2 Sg,Neg,nistagħġiblekx
Impf,P1 Sg,-,P2 Pl,Pos,nistagħġbilkom
Impf,P1 Sg,-,P2 Pl,Neg,nistagħġbilkomx
Impf,P1 Sg,-,P3 Sg Masc,Pos,nistagħġiblu
Impf,P1 Sg,-,P3 Sg Masc,Neg,nistagħġiblux
Impf,P1 Sg,-,P3 Sg Fem,Pos,nistagħġbilha
Impf,P1 Sg,-,P3 Sg Fem,Neg,nistagħġbilhiex
Impf,P1 Sg,-,P3 Pl,Pos,nistagħġbilhom
Impf,P1 Sg,-,P3 Pl,Neg,nistagħġbilhomx
Impf,P1 Sg,P3 Sg Masc,P1 Sg,Pos,-
Impf,P1 Sg,P3 Sg Masc,P1 Sg,Neg,-
Impf,P1 Sg,P3 Sg Masc,P1 Pl,Pos,-
Impf,P1 Sg,P3 Sg Masc,P1 Pl,Neg,-
Impf,P1 Sg,P3 Sg Masc,P2 Sg,Pos,nistagħġibhulek
Impf,P1 Sg,P3 Sg Masc,P2 Sg,Neg,nistagħġibhulekx
Impf,P1 Sg,P3 Sg Masc,P2 Pl,Pos,nistagħġibhulkom
Impf,P1 Sg,P3 Sg Masc,P2 Pl,Neg,nistagħġibhulkomx
Impf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Pos,nistagħġibhulu
Impf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Neg,nistagħġibhulux
Impf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Pos,nistagħġibhulha
Impf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Neg,nistagħġibhulhiex
Impf,P1 Sg,P3 Sg Masc,P3 Pl,Pos,nistagħġibhulhom
Impf,P1 Sg,P3 Sg Masc,P3 Pl,Neg,nistagħġibhulhomx
Impf,P1 Sg,P3 Sg Fem,P1 Sg,Pos,-
Impf,P1 Sg,P3 Sg Fem,P1 Sg,Neg,-
Impf,P1 Sg,P3 Sg Fem,P1 Pl,Pos,-
Impf,P1 Sg,P3 Sg Fem,P1 Pl,Neg,-
Impf,P1 Sg,P3 Sg Fem,P2 Sg,Pos,nistagħġibhielek
Impf,P1 Sg,P3 Sg Fem,P2 Sg,Neg,nistagħġibhilekx
Impf,P1 Sg,P3 Sg Fem,P2 Pl,Pos,nistagħġibhielkom
Impf,P1 Sg,P3 Sg Fem,P2 Pl,Neg,nistagħġibhilkomx
Impf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Pos,nistagħġibhielu
Impf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Neg,nistagħġibhilux
Impf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Pos,nistagħġibhielha
Impf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Neg,nistagħġibhilhiex
Impf,P1 Sg,P3 Sg Fem,P3 Pl,Pos,nistagħġibhielhom
Impf,P1 Sg,P3 Sg Fem,P3 Pl,Neg,nistagħġibhilhomx
Impf,P1 Sg,P3 Pl,P1 Sg,Pos,-
Impf,P1 Sg,P3 Pl,P1 Sg,Neg,-
Impf,P1 Sg,P3 Pl,P1 Pl,Pos,-
Impf,P1 Sg,P3 Pl,P1 Pl,Neg,-
Impf,P1 Sg,P3 Pl,P2 Sg,Pos,nistagħġibhomlok
Impf,P1 Sg,P3 Pl,P2 Sg,Neg,nistagħġibhomlokx
Impf,P1 Sg,P3 Pl,P2 Pl,Pos,nistagħġibhomlkom
Impf,P1 Sg,P3 Pl,P2 Pl,Neg,nistagħġibhomlkomx
Impf,P1 Sg,P3 Pl,P3 Sg Masc,Pos,nistagħġibhomlu
Impf,P1 Sg,P3 Pl,P3 Sg Masc,Neg,nistagħġibhomlux
Impf,P1 Sg,P3 Pl,P3 Sg Fem,Pos,nistagħġibhomlha
Impf,P1 Sg,P3 Pl,P3 Sg Fem,Neg,nistagħġibhomlhiex
Impf,P1 Sg,P3 Pl,P3 Pl,Pos,nistagħġibhomlhom
Impf,P1 Sg,P3 Pl,P3 Pl,Neg,nistagħġibhomlhomx
Impf,P1 Pl,-,-,Pos,nistagħġbu
Impf,P1 Pl,-,-,Neg,nistagħġbux
Impf,P1 Pl,P1 Sg,-,Pos,-
Impf,P1 Pl,P1 Sg,-,Neg,-
Impf,P1 Pl,P1 Pl,-,Pos,-
Impf,P1 Pl,P1 Pl,-,Neg,-
Impf,P1 Pl,P2 Sg,-,Pos,nistagħġbuk
Impf,P1 Pl,P2 Sg,-,Neg,nistagħġbukx
Impf,P1 Pl,P2 Pl,-,Pos,nistagħġbukom
Impf,P1 Pl,P2 Pl,-,Neg,nistagħġbukomx
Impf,P1 Pl,P3 Sg Masc,-,Pos,nistagħġbuh
Impf,P1 Pl,P3 Sg Masc,-,Neg,nistagħġbuhx
Impf,P1 Pl,P3 Sg Fem,-,Pos,nistagħġbuha
Impf,P1 Pl,P3 Sg Fem,-,Neg,nistagħġbuhiex
Impf,P1 Pl,P3 Pl,-,Pos,nistagħġbuhom
Impf,P1 Pl,P3 Pl,-,Neg,nistagħġbuhomx
Impf,P1 Pl,-,P1 Sg,Pos,-
Impf,P1 Pl,-,P1 Sg,Neg,-
Impf,P1 Pl,-,P1 Pl,Pos,-
Impf,P1 Pl,-,P1 Pl,Neg,-
Impf,P1 Pl,-,P2 Sg,Pos,nistagħġbulek
Impf,P1 Pl,-,P2 Sg,Neg,nistagħġbulekx
Impf,P1 Pl,-,P2 Pl,Pos,nistagħġbulkom
Impf,P1 Pl,-,P2 Pl,Neg,nistagħġbulkomx
Impf,P1 Pl,-,P3 Sg Masc,Pos,nistagħġbulu
Impf,P1 Pl,-,P3 Sg Masc,Neg,nistagħġbulux
Impf,P1 Pl,-,P3 Sg Fem,Pos,nistagħġbulha
Impf,P1 Pl,-,P3 Sg Fem,Neg,nistagħġbulhiex
Impf,P1 Pl,-,P3 Pl,Pos,nistagħġbulhom
Impf,P1 Pl,-,P3 Pl,Neg,nistagħġbulhomx
Impf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Impf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Impf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Impf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Impf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,nistagħġbuhulek
Impf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,nistagħġbuhulekx
Impf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,nistagħġbuhulkom
Impf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,nistagħġbuhulkomx
Impf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,nistagħġbuhulu
Impf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,nistagħġbuhulux
Impf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,nistagħġbuhulha
Impf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,nistagħġbuhulhiex
Impf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,nistagħġbuhulhom
Impf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,nistagħġbuhulhomx
Impf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Impf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Impf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Impf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Impf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,nistagħġbuhielek
Impf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,nistagħġbuhilekx
Impf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,nistagħġbuhielkom
Impf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,nistagħġbuhilkomx
Impf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,nistagħġbuhielu
Impf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,nistagħġbuhilux
Impf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,nistagħġbuhielha
Impf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,nistagħġbuhilhiex
Impf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,nistagħġbuhielhom
Impf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,nistagħġbuhilhomx
Impf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Impf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Impf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Impf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Impf,P1 Pl,P3 Pl,P2 Sg,Pos,nistagħġbuhomlok
Impf,P1 Pl,P3 Pl,P2 Sg,Neg,nistagħġbuhomlokx
Impf,P1 Pl,P3 Pl,P2 Pl,Pos,nistagħġbuhomlkom
Impf,P1 Pl,P3 Pl,P2 Pl,Neg,nistagħġbuhomlkomx
Impf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,nistagħġbuhomlu
Impf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,nistagħġbuhomlux
Impf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,nistagħġbuhomlha
Impf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,nistagħġbuhomlhiex
Impf,P1 Pl,P3 Pl,P3 Pl,Pos,nistagħġbuhomlhom
Impf,P1 Pl,P3 Pl,P3 Pl,Neg,nistagħġbuhomlhomx
Impf,P2 Sg,-,-,Pos,tistagħġeb
Impf,P2 Sg,-,-,Neg,tistagħġibx
Impf,P2 Sg,P1 Sg,-,Pos,tistagħġibni
Impf,P2 Sg,P1 Sg,-,Neg,tistagħġibnix
Impf,P2 Sg,P1 Pl,-,Pos,tistagħġibna
Impf,P2 Sg,P1 Pl,-,Neg,tistagħġibniex
Impf,P2 Sg,P2 Sg,-,Pos,-
Impf,P2 Sg,P2 Sg,-,Neg,-
Impf,P2 Sg,P2 Pl,-,Pos,-
Impf,P2 Sg,P2 Pl,-,Neg,-
Impf,P2 Sg,P3 Sg Masc,-,Pos,tistagħġbu
Impf,P2 Sg,P3 Sg Masc,-,Neg,tistagħġbux
Impf,P2 Sg,P3 Sg Fem,-,Pos,tistagħġibha
Impf,P2 Sg,P3 Sg Fem,-,Neg,tistagħġibhiex
Impf,P2 Sg,P3 Pl,-,Pos,tistagħġibhom
Impf,P2 Sg,P3 Pl,-,Neg,tistagħġibhomx
Impf,P2 Sg,-,P1 Sg,Pos,tistagħġibli
Impf,P2 Sg,-,P1 Sg,Neg,tistagħġiblix
Impf,P2 Sg,-,P1 Pl,Pos,tistagħġbilna
Impf,P2 Sg,-,P1 Pl,Neg,tistagħġbilniex
Impf,P2 Sg,-,P2 Sg,Pos,-
Impf,P2 Sg,-,P2 Sg,Neg,-
Impf,P2 Sg,-,P2 Pl,Pos,-
Impf,P2 Sg,-,P2 Pl,Neg,-
Impf,P2 Sg,-,P3 Sg Masc,Pos,tistagħġiblu
Impf,P2 Sg,-,P3 Sg Masc,Neg,tistagħġiblux
Impf,P2 Sg,-,P3 Sg Fem,Pos,tistagħġbilha
Impf,P2 Sg,-,P3 Sg Fem,Neg,tistagħġbilhiex
Impf,P2 Sg,-,P3 Pl,Pos,tistagħġbilhom
Impf,P2 Sg,-,P3 Pl,Neg,tistagħġbilhomx
Impf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,tistagħġibhuli
Impf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,tistagħġibhulix
Impf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,tistagħġibhulna
Impf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,tistagħġibhulniex
Impf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Impf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Impf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Impf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Impf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,tistagħġibhulu
Impf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,tistagħġibhulux
Impf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,tistagħġibhulha
Impf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,tistagħġibhulhiex
Impf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,tistagħġibhulhom
Impf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,tistagħġibhulhomx
Impf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,tistagħġibhieli
Impf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,tistagħġibhilix
Impf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,tistagħġibhielna
Impf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,tistagħġibhilniex
Impf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Impf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Impf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Impf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Impf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,tistagħġibhielu
Impf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,tistagħġibhilux
Impf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,tistagħġibhielha
Impf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,tistagħġibhilhiex
Impf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,tistagħġibhielhom
Impf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,tistagħġibhilhomx
Impf,P2 Sg,P3 Pl,P1 Sg,Pos,tistagħġibhomli
Impf,P2 Sg,P3 Pl,P1 Sg,Neg,tistagħġibhomlix
Impf,P2 Sg,P3 Pl,P1 Pl,Pos,tistagħġibhomlna
Impf,P2 Sg,P3 Pl,P1 Pl,Neg,tistagħġibhomlniex
Impf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Impf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Impf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Impf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Impf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,tistagħġibhomlu
Impf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,tistagħġibhomlux
Impf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,tistagħġibhomlha
Impf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,tistagħġibhomlhiex
Impf,P2 Sg,P3 Pl,P3 Pl,Pos,tistagħġibhomlhom
Impf,P2 Sg,P3 Pl,P3 Pl,Neg,tistagħġibhomlhomx
Impf,P2 Pl,-,-,Pos,tistagħġbu
Impf,P2 Pl,-,-,Neg,tistagħġbux
Impf,P2 Pl,P1 Sg,-,Pos,tistagħġbuni
Impf,P2 Pl,P1 Sg,-,Neg,tistagħġbunix
Impf,P2 Pl,P1 Pl,-,Pos,tistagħġbuna
Impf,P2 Pl,P1 Pl,-,Neg,tistagħġbuniex
Impf,P2 Pl,P2 Sg,-,Pos,-
Impf,P2 Pl,P2 Sg,-,Neg,-
Impf,P2 Pl,P2 Pl,-,Pos,-
Impf,P2 Pl,P2 Pl,-,Neg,-
Impf,P2 Pl,P3 Sg Masc,-,Pos,tistagħġbuh
Impf,P2 Pl,P3 Sg Masc,-,Neg,tistagħġbuhx
Impf,P2 Pl,P3 Sg Fem,-,Pos,tistagħġbuha
Impf,P2 Pl,P3 Sg Fem,-,Neg,tistagħġbuhiex
Impf,P2 Pl,P3 Pl,-,Pos,tistagħġbuhom
Impf,P2 Pl,P3 Pl,-,Neg,tistagħġbuhomx
Impf,P2 Pl,-,P1 Sg,Pos,tistagħġbuli
Impf,P2 Pl,-,P1 Sg,Neg,tistagħġbulix
Impf,P2 Pl,-,P1 Pl,Pos,tistagħġbulna
Impf,P2 Pl,-,P1 Pl,Neg,tistagħġbulniex
