aspect,subj,do,io,pol,surface
Perf,P3 Sg Fem,-,P1 Sg,Pos,tħarbtitli
Perf,P3 Sg Fem,-,P1 Sg,Neg,tħarbtitlix
Perf,P3 Sg Fem,-,P1 Pl,Pos,tħarbtitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,tħarbtitilniex
Perf,P3 Sg Fem,-,P2 Sg,Pos,tħarbtitlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,tħarbtitlekx
Perf,P3 Sg Fem,-,P2 Pl,Pos,tħarbtitilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,tħarbtitilkomx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,tħarbtitlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,tħarbtitlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,tħarbtitilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,tħarbtitilhiex
Perf,P3 Sg Fem,-,P3 Pl,Pos,tħarbtitilhom
Perf,P3 Sg Fem,-,P3 Pl,Neg,tħarbtitilhomx
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Pos,tħarbtithuli
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Neg,tħarbtithulix
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Pos,tħarbtithulna
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Neg,tħarbtithulniex
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Pos,tħarbtithulek
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Neg,tħarbtithulekx
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Pos,tħarbtithulkom
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Neg,tħarbtithulkomx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Pos,tħarbtithulu
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Neg,tħarbtithulux
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Pos,tħarbtithulha
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Neg,tħarbtithulhiex
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Pos,tħarbtithulhom
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Neg,tħarbtithulhomx
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Pos,tħarbtithieli
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Neg,tħarbtithilix
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Pos,tħarbtithielna
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Neg,tħarbtithilniex
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Pos,tħarbtithielek
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Neg,tħarbtithilekx
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Pos,tħarbtithielkom
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Neg,tħarbtithilkomx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Pos,tħarbtithielu
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Neg,tħarbtithilux
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Pos,tħarbtithielha
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Neg,tħarbtithilhiex
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Pos,tħarbtithielhom
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Neg,tħarbtithilhomx
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Pos,tħarbtithomli
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Neg,tħarbtithomlix
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Pos,tħarbtithomlna
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Neg,tħarbtithomlniex
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Pos,tħarbtithomlok
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Neg,tħarbtithomlokx
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Pos,tħarbtithomlkom
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Neg,tħarbtithomlkomx
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Pos,tħarbtithomlu
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Neg,tħarbtithomlux
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Pos,tħarbtithomlha
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Neg,tħarbtithomlhiex
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Pos,tħarbtithomlhom
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Neg,tħarbtithomlhomx
Perf,P3 Pl,-,-,Pos,tħarbtu
Perf,P3 Pl,-,-,Neg,tħarbtux
Perf,P3 Pl,P1 Sg,-,Pos,tħarbtuni
Perf,P3 Pl,P1 Sg,-,Neg,tħarbtunix
Perf,P3 Pl,P1 Pl,-,Pos,tħarbtuna
Perf,P3 Pl,P1 Pl,-,Neg,tħarbtuniex
Perf,P3 Pl,P2 Sg,-,Pos,tħarbtuk
Perf,P3 Pl,P2 Sg,-,Neg,tħarbtukx
Perf,P3 Pl,P2 Pl,-,Pos,tħarbtukom
Perf,P3 Pl,P2 Pl,-,Neg,tħarbtukomx
Perf,P3 Pl,P3 Sg Masc,-,Pos,tħarbtuh
Perf,P3 Pl,P3 Sg Masc,-,Neg,tħarbtuhx
Perf,P3 Pl,P3 Sg Fem,-,Pos,tħarbtuha
Perf,P3 Pl,P3 Sg Fem,-,Neg,tħarbtuhiex
Perf,P3 Pl,P3 Pl,-,Pos,tħarbtuhom
Perf,P3 Pl,P3 Pl,-,Neg,tħarbtuhomx
Perf,P3 Pl,-,P1 Sg,Pos,tħarbtuli
Perf,P3 Pl,-,P1 Sg,Neg,tħarbtulix
Perf,P3 Pl,-,P1 Pl,Pos,tħarbtulna
Perf,P3 Pl,-,P1 Pl,Neg,tħarbtulniex
Perf,P3 Pl,-,P2 Sg,Pos,tħarbtulek
Perf,P3 Pl,-,P2 Sg,Neg,tħarbtulekx
Perf,P3 Pl,-,P2 Pl,Pos,tħarbtulkom
Perf,P3 Pl,-,P2 Pl,Neg,tħarbtulkomx
Perf,P3 Pl,-,P3 Sg Masc,Pos,tħarbtulu
Perf,P3 Pl,-,P3 Sg Masc,Neg,tħarbtulux
Perf,P3 Pl,-,P3 Sg Fem,Pos,tħarbtulha
Perf,P3 Pl,-,P3 Sg Fem,Neg,tħarbtulhiex
Perf,P3 Pl,-,P3 Pl,Pos,tħarbtulhom
Perf,P3 Pl,-,P3 Pl,Neg,tħarbtulhomx
Perf,P3 Pl,P3 Sg Masc,P1 Sg,Pos,tħarbtuhuli
Perf,P3 Pl,P3 Sg Masc,P1 Sg,Neg,tħarbtuhulix
Perf,P3 Pl,P3 Sg Masc,P1 Pl,Pos,tħarbtuhulna
Perf,P3 Pl,P3 Sg Masc,P1 Pl,Neg,tħarbtuhulniex
Perf,P3 Pl,P3 Sg Masc,P2 Sg,Pos,tħarbtuhulek
Perf,P3 Pl,P3 Sg Masc,P2 Sg,Neg,tħarbtuhulekx
Perf,P3 Pl,P3 Sg Masc,P2 Pl,Pos,tħarbtuhulkom
Perf,P3 Pl,P3 Sg Masc,P2 Pl,Neg,tħarbtuhulkomx
Perf,P3 Pl,P3 Sg Masc,P3 Sg Masc,Pos,tħarbtuhulu
Perf,P3 Pl,P3 Sg Masc,P3 Sg Masc,Neg,tħarbtuhulux
Perf,P3 Pl,P3 Sg Masc,P3 Sg Fem,Pos,tħarbtuhulha
Perf,P3 Pl,P3 Sg Masc,P3 Sg Fem,Neg,tħarbtuhulhiex
Perf,P3 Pl,P3 Sg Masc,P3 Pl,Pos,tħarbtuhulhom
Perf,P3 Pl,P3 Sg Masc,P3 Pl,Neg,tħarbtuhulhomx
Perf,P3 Pl,P3 Sg Fem,P1 Sg,Pos,tħarbtuhieli
Perf,P3 Pl,P3 Sg Fem,P1 Sg,Neg,tħarbtuhilix
Perf,P3 Pl,P3 Sg Fem,P1 Pl,Pos,tħarbtuhielna
Perf,P3 Pl,P3 Sg Fem,P1 Pl,Neg,tħarbtuhilniex
Perf,P3 Pl,P3 Sg Fem,P2 Sg,Pos,tħarbtuhielek
Perf,P3 Pl,P3 Sg Fem,P2 Sg,Neg,tħarbtuhilekx
Perf,P3 Pl,P3 Sg Fem,P2 Pl,Pos,tħarbtuhielkom
Perf,P3 Pl,P3 Sg Fem,P2 Pl,Neg,tħarbtuhilkomx
Perf,P3 Pl,P3 Sg Fem,P3 Sg Masc,Pos,tħarbtuhielu
Perf,P3 Pl,P3 Sg Fem,P3 Sg Masc,Neg,tħarbtuhilux
Perf,P3 Pl,P3 Sg Fem,P3 Sg Fem,Pos,tħarbtuhielha
Perf,P3 Pl,P3 Sg Fem,P3 Sg Fem,Neg,tħarbtuhilhiex
Perf,P3 Pl,P3 Sg Fem,P3 Pl,Pos,tħarbtuhielhom
Perf,P3 Pl,P3 Sg Fem,P3 Pl,Neg,tħarbtuhilhomx
Perf,P3 Pl,P3 Pl,P1 Sg,Pos,tħarbtuhomli
Perf,P3 Pl,P3 Pl,P1 Sg,Neg,tħarbtuhomlix
Perf,P3 Pl,P3 Pl,P1 Pl,Pos,tħarbtuhomlna
Perf,P3 Pl,P3 Pl,P1 Pl,Neg,tħarbtuhomlniex
Perf,P3 Pl,P3 Pl,P2 Sg,Pos,tħarbtuhomlok
Perf,P3 Pl,P3 Pl,P2 Sg,Neg,tħarbtuhomlokx
Perf,P3 Pl,P3 Pl,P2 Pl,Pos,tħarbtuhomlkom
Perf,P3 Pl,P3 Pl,P2 Pl,Neg,tħarbtuhomlkomx
Perf,P3 Pl,P3 Pl,P3 Sg Masc,Pos,tħarbtuhomlu
Perf,P3 Pl,P3 Pl,P3 Sg Masc,Neg,tħarbtuhomlux
Perf,P3 Pl,P3 Pl,P3 Sg Fem,Pos,tħarbtuhomlha
Perf,P3 Pl,P3 Pl,P3 Sg Fem,Neg,tħarbtuhomlhiex
Perf,P3 Pl,P3 Pl,P3 Pl,Pos,tħarbtuhomlhom
Perf,P3 Pl,P3 Pl,P3 Pl,Neg,tħarbtuhomlhomx
Impf,P1 Sg,-,-,Pos,nitħarbat
Impf,P1 Sg,-,-,Neg,nitħarbatx
Impf,P1 Sg,P1 Sg,-,Pos,-
Impf,P1 Sg,P1 Sg,-,Neg,-
Impf,P1 Sg,P1 Pl,-,Pos,-
Impf,P1 Sg,P1 Pl,-,Neg,-
Impf,P1 Sg,P2 Sg,-,Pos,nitħarbtek
Impf,P1 Sg,P2 Sg,-,Neg,nitħarbtekx
Impf,P1 Sg,P2 Pl,-,Pos,nitħarbatkom
Impf,P1 Sg,P2 Pl,-,Neg,nitħarbatkomx
Impf,P1 Sg,P3 Sg Masc,-,Pos,nitħarbtu
Impf,P1 Sg,P3 Sg Masc,-,Neg,nitħarbtux
Impf,P1 Sg,P3 Sg Fem,-,Pos,nitħarbatha
Impf,P1 Sg,P3 Sg Fem,-,Neg,nitħarbathiex
Impf,P1 Sg,P3 Pl,-,Pos,nitħarbathom
Impf,P1 Sg,P3 Pl,-,Neg,nitħarbathomx
Impf,P1 Sg,-,P1 Sg,Pos,-
Impf,P1 Sg,-,P1 Sg,Neg,-
Impf,P1 Sg,-,P1 Pl,Pos,-
Impf,P1 Sg,-,P1 Pl,Neg,-
Impf,P1 Sg,-,P2 Sg,Pos,nitħarbatlek
Impf,P1 Sg,-,P2 Sg,Neg,nitħarbatlekx
Impf,P1 Sg,-,P2 Pl,Pos,nitħarbtilkom
Impf,P1 Sg,-,P2 Pl,Neg,nitħarbtilkomx
Impf,P1 Sg,-,P3 Sg Masc,Pos,nitħarbatlu
Impf,P1 Sg,-,P3 Sg Masc,Neg,nitħarbatlux
Impf,P1 Sg,-,P3 Sg Fem,Pos,nitħarbtilha
Impf,P1 Sg,-,P3 Sg Fem,Neg,nitħarbtilhiex
Impf,P1 Sg,-,P3 Pl,Pos,nitħarbtilhom
Impf,P1 Sg,-,P3 Pl,Neg,nitħarbtilhomx
Impf,P1 Sg,P3 Sg Masc,P1 Sg,Pos,-
Impf,P1 Sg,P3 Sg Masc,P1 Sg,Neg,-
Impf,P1 Sg,P3 Sg Masc,P1 Pl,Pos,-
Impf,P1 Sg,P3 Sg Masc,P1 Pl,Neg,-
Impf,P1 Sg,P3 Sg Masc,P2 Sg,Pos,nitħarbathulek
Impf,P1 Sg,P3 Sg Masc,P2 Sg,Neg,nitħarbathulekx
Impf,P1 Sg,P3 Sg Masc,P2 Pl,Pos,nitħarbathulkom
Impf,P1 Sg,P3 Sg Masc,P2 Pl,Neg,nitħarbathulkomx
Impf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Pos,nitħarbathulu
Impf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Neg,nitħarbathulux
Impf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Pos,nitħarbathulha
Impf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Neg,nitħarbathulhiex
Impf,P1 Sg,P3 Sg Masc,P3 Pl,Pos,nitħarbathulhom
Impf,P1 Sg,P3 Sg Masc,P3 Pl,Neg,nitħarbathulhomx
Impf,P1 Sg,P3 Sg Fem,P1 Sg,Pos,-
Impf,P1 Sg,P3 Sg Fem,P1 Sg,Neg,-
Impf,P1 Sg,P3 Sg Fem,P1 Pl,Pos,-
Impf,P1 Sg,P3 Sg Fem,P1 Pl,Neg,-
Impf,P1 Sg,P3 Sg Fem,P2 Sg,Pos,nitħarbathielek
Impf,P1 Sg,P3 Sg Fem,P2 Sg,Neg,nitħarbathilekx
Impf,P1 Sg,P3 Sg Fem,P2 Pl,Pos,nitħarbathielkom
Impf,P1 Sg,P3 Sg Fem,P2 Pl,Neg,nitħarbathilkomx
Impf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Pos,nitħarbathielu
Impf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Neg,nitħarbathilux
Impf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Pos,nitħarbathielha
Impf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Neg,nitħarbathilhiex
Impf,P1 Sg,P3 Sg Fem,P3 Pl,Pos,nitħarbathielhom
Impf,P1 Sg,P3 Sg Fem,P3 Pl,Neg,nitħarbathilhomx
Impf,P1 Sg,P3 Pl,P1 Sg,Pos,-
Impf,P1 Sg,P3 Pl,P1 Sg,Neg,-
Impf,P1 Sg,P3 Pl,P1 Pl,Pos,-
Impf,P1 Sg,P3 Pl,P1 Pl,Neg,-
Impf,P1 Sg,P3 Pl,P2 Sg,Pos,nitħarbathomlok
Impf,P1 Sg,P3 Pl,P2 Sg,Neg,nitħarbathomlokx
Impf,P1 Sg,P3 Pl,P2 Pl,Pos,nitħarbathomlkom
Impf,P1 Sg,P3 Pl,P2 Pl,Neg,nitħarbathomlkomx
Impf,P1 Sg,P3 Pl,P3 Sg Masc,Pos,nitħarbathomlu
Impf,P1 Sg,P3 Pl,P3 Sg Masc,Neg,nitħarbathomlux
Impf,P1 Sg,P3 Pl,P3 Sg Fem,Pos,nitħarbathomlha
Impf,P1 Sg,P3 Pl,P3 Sg Fem,Neg,nitħarbathomlhiex
Impf,P1 Sg,P3 Pl,P3 Pl,Pos,nitħarbathomlhom
Impf,P1 Sg,P3 Pl,P3 Pl,Neg,nitħarbathomlhomx
Impf,P1 Pl,-,-,Pos,nitħarbtu
Impf,P1 Pl,-,-,Neg,nitħarbtux
Impf,P1 Pl,P1 Sg,-,Pos,-
Impf,P1 Pl,P1 Sg,-,Neg,-
Impf,P1 Pl,P1 Pl,-,Pos,-
Impf,P1 Pl,P1 Pl,-,Neg,-
Impf,P1 Pl,P2 Sg,-,Pos,nitħarbtuk
Impf,P1 Pl,P2 Sg,-,Neg,nitħarbtukx
Impf,P1 Pl,P2 Pl,-,Pos,nitħarbtukom
Impf,P1 Pl,P2 Pl,-,Neg,nitħarbtukomx
Impf,P1 Pl,P3 Sg Masc,-,Pos,nitħarbtuh
Impf,P1 Pl,P3 Sg Masc,-,Neg,nitħarbtuhx
Impf,P1 Pl,P3 Sg Fem,-,Pos,nitħarbtuha
Impf,P1 Pl,P3 Sg Fem,-,Neg,nitħarbtuhiex
Impf,P1 Pl,P3 Pl,-,Pos,nitħarbtuhom
Impf,P1 Pl,P3 Pl,-,Neg,nitħarbtuhomx
Impf,P1 Pl,-,P1 Sg,Pos,-
Impf,P1 Pl,-,P1 Sg,Neg,-
Impf,P1 Pl,-,P1 Pl,Pos,-
Impf,P1 Pl,-,P1 Pl,Neg,-
Impf,P1 Pl,-,P2 Sg,Pos,nitħarbtulek
Impf,P1 Pl,-,P2 Sg,Neg,nitħarbtulekx
Impf,P1 Pl,-,P2 Pl,Pos,nitħarbtulkom
Impf,P1 Pl,-,P2 Pl,Neg,nitħarbtulkomx
Impf,P1 Pl,-,P3 Sg Masc,Pos,nitħarbtulu
Impf,P1 Pl,-,P3 Sg Masc,Neg,nitħarbtulux
Impf,P1 Pl,-,P3 Sg Fem,Pos,nitħarbtulha
Impf,P1 Pl,-,P3 Sg Fem,Neg,nitħarbtulhiex
Impf,P1 Pl,-,P3 Pl,Pos,nitħarbtulhom
Impf,P1 Pl,-,P3 Pl,Neg,nitħarbtulhomx
Impf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Impf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Impf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Impf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Impf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,nitħarbtuhulek
Impf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,nitħarbtuhulekx
Impf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,nitħarbtuhulkom
Impf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,nitħarbtuhulkomx
Impf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,nitħarbtuhulu
Impf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,nitħarbtuhulux
Impf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,nitħarbtuhulha
Impf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,nitħarbtuhulhiex
Impf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,nitħarbtuhulhom
Impf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,nitħarbtuhulhomx
Impf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Impf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Impf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Impf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Impf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,nitħarbtuhielek
Impf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,nitħarbtuhilekx
Impf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,nitħarbtuhielkom
Impf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,nitħarbtuhilkomx
Impf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,nitħarbtuhielu
Impf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,nitħarbtuhilux
Impf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,nitħarbtuhielha
Impf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,nitħarbtuhilhiex
Impf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,nitħarbtuhielhom
Impf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,nitħarbtuhilhomx
Impf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Impf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Impf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Impf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Impf,P1 Pl,P3 Pl,P2 Sg,Pos,nitħarbtuhomlok
Impf,P1 Pl,P3 Pl,P2 Sg,Neg,nitħarbtuhomlokx
Impf,P1 Pl,P3 Pl,P2 Pl,Pos,nitħarbtuhomlkom
Impf,P1 Pl,P3 Pl,P2 Pl,Neg,nitħarbtuhomlkomx
Impf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,nitħarbtuhomlu
Impf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,nitħarbtuhomlux
Impf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,nitħarbtuhomlha
Impf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,nitħarbtuhomlhiex
Impf,P1 Pl,P3 Pl,P3 Pl,Pos,nitħarbtuhomlhom
Impf,P1 Pl,P3 Pl,P3 Pl,Neg,nitħarbtuhomlhomx
Impf,P2 Sg,-,-,Pos,titħarbat
Impf,P2 Sg,-,-,Neg,titħarbatx
Impf,P2 Sg,P1 Sg,-,Pos,titħarbatni
Impf,P2 Sg,P1 Sg,-,Neg,titħarbatnix
Impf,P2 Sg,P1 Pl,-,Pos,titħarbatna
Impf,P2 Sg,P1 Pl,-,Neg,titħarbatniex
Impf,P2 Sg,P2 Sg,-,Pos,-
Impf,P2 Sg,P2 Sg,-,Neg,-
Impf,P2 Sg,P2 Pl,-,Pos,-
Impf,P2 Sg,P2 Pl,-,Neg,-
Impf,P2 Sg,P3 Sg Masc,-,Pos,titħarbtu
Impf,P2 Sg,P3 Sg Masc,-,Neg,titħarbtux
Impf,P2 Sg,P3 Sg Fem,-,Pos,titħarbatha
Impf,P2 Sg,P3 Sg Fem,-,Neg,titħarbathiex
Impf,P2 Sg,P3 Pl,-,Pos,titħarbathom
Impf,P2 Sg,P3 Pl,-,Neg,titħarbathomx
Impf,P2 Sg,-,P1 Sg,Pos,titħarbatli
Impf,P2 Sg,-,P1 Sg,Neg,titħarbatlix
Impf,P2 Sg,-,P1 Pl,Pos,titħarbtilna
Impf,P2 Sg,-,P1 Pl,Neg,titħarbtilniex
Impf,P2 Sg,-,P2 Sg,Pos,-
Impf,P2 Sg,-,P2 Sg,Neg,-
Impf,P2 Sg,-,P2 Pl,Pos,-
Impf,P2 Sg,-,P2 Pl,Neg,-
Impf,P2 Sg,-,P3 Sg Masc,Pos,titħarbatlu
Impf,P2 Sg,-,P3 Sg Masc,Neg,titħarbatlux
Impf,P2 Sg,-,P3 Sg Fem,Pos,titħarbtilha
Impf,P2 Sg,-,P3 Sg Fem,Neg,titħarbtilhiex
Impf,P2 Sg,-,P3 Pl,Pos,titħarbtilhom
Impf,P2 Sg,-,P3 Pl,Neg,titħarbtilhomx
Impf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,titħarbathuli
Impf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,titħarbathulix
Impf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,titħarbathulna
Impf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,titħarbathulniex
Impf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Impf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Impf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Impf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Impf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,titħarbathulu
Impf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,titħarbathulux
Impf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,titħarbathulha
Impf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,titħarbathulhiex
Impf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,titħarbathulhom
Impf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,titħarbathulhomx
Impf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,titħarbathieli
Impf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,titħarbathilix
Impf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,titħarbathielna
Impf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,titħarbathilniex
Impf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Impf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Impf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Impf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Impf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,titħarbathielu
Impf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,titħarbathilux
Impf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,titħarbathielha
Impf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,titħarbathilhiex
Impf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,titħarbathielhom
Impf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,titħarbathilhomx
Impf,P2 Sg,P3 Pl,P1 Sg,Pos,titħarbathomli
Impf,P2 Sg,P3 Pl,P1 Sg,Neg,titħarbathomlix
Impf,P2 Sg,P3 Pl,P1 Pl,Pos,titħarbathomlna
Impf,P2 Sg,P3 Pl,P1 Pl,Neg,titħarbathomlniex
Impf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Impf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Impf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Impf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Impf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,titħarbathomlu
Impf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,titħarbathomlux
Impf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,titħarbathomlha
Impf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,titħarbathomlhiex
Impf,P2 Sg,P3 Pl,P3 Pl,Pos,titħarbathomlhom
Impf,P2 Sg,P3 Pl,P3 Pl,Neg,titħarbathomlhomx
Impf,P2 Pl,-,-,Pos,titħarbtu
Impf,P2 Pl,-,-,Neg,titħarbtux
Impf,P2 Pl,P1 Sg,-,Pos,titħarbtuni
Impf,P2 Pl,P1 Sg,-,Neg,titħarbtunix
Impf,P2 Pl,P1 Pl,-,Pos,titħarbtuna
Impf,P2 Pl,P1 Pl,-,Neg,titħarbtuniex
Impf,P2 Pl,P2 Sg,-,Pos,-
Impf,P2 Pl,P2 Sg,-,Neg,-
Impf,P2 Pl,P2 Pl,-,Pos,-
Impf,P2 Pl,P2 Pl,-,Neg,-
Impf,P2 Pl,P3 Sg Masc,-,Pos,titħarbtuh
Impf,P2 Pl,P3 Sg Masc,-,Neg,titħarbtuhx
Impf,P2 Pl,P3 Sg Fem,-,Pos,titħarbtuha
Impf,P2 Pl,P3 Sg Fem,-,Neg,titħarbtuhiex
Impf,P2 Pl,P3 Pl,-,Pos,titħarbtuhom
Impf,P2 Pl,P3 Pl,-,Neg,titħarbtuhomx
Impf,P2 Pl,-,P1 Sg,Pos,titħarbtuli
Impf,P2 Pl,-,P1 Sg,Neg,titħarbtulix
Impf,P2 Pl,-,P1 Pl,Pos,titħarbtulna
Impf,P2 Pl,-,P1 Pl,Neg,titħarbtulniex
Impf,P2 Pl,-,P2 Sg,Pos,-
Impf,P2 Pl,-,P2 Sg,Neg,-
Impf,P2 Pl,-,P2 Pl,Pos,-
Impf,P2 Pl,-,P2 Pl,Neg,-
Impf,P2 Pl,-,P3 Sg Masc,Pos,titħarbtulu
Impf,P2 Pl,-,P3 Sg Masc,Neg,titħarbtulux
Impf,P2 Pl,-,P3 Sg Fem,Pos,titħarbtulha
Impf,P2 Pl,-,P3 Sg Fem,Neg,titħarbtulhiex
Impf,P2 Pl,-,P3 Pl,Pos,titħarbtulhom
