aspect,subj,do,io,pol,surface
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Neg,twalithulkomx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Pos,twalithulu
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Neg,twalithulux
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Pos,twalithulha
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Neg,twalithulhiex
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Pos,twalithulhom
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Neg,twalithulhomx
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Pos,twalithieli
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Neg,twalithilix
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Pos,twalithielna
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Neg,twalithilniex
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Pos,twalithielek
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Neg,twalithilekx
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Pos,twalithielkom
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Neg,twalithilkomx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Pos,twalithielu
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Neg,twalithilux
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Pos,twalithielha
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Neg,twalithilhiex
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Pos,twalithielhom
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Neg,twalithilhomx
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Pos,twalithomli
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Neg,twalithomlix
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Pos,twalithomlna
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Neg,twalithomlniex
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Pos,twalithomlok
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Neg,twalithomlokx
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Pos,twalithomlkom
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Neg,twalithomlkomx
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Pos,twalithomlu
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Neg,twalithomlux
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Pos,twalithomlha
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Neg,twalithomlhiex
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Pos,twalithomlhom
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Neg,twalithomlhomx
Perf,P3 Pl,-,-,Pos,twalu
Perf,P3 Pl,-,-,Neg,twalux
Perf,P3 Pl,P1 Sg,-,Pos,twaluni
Perf,P3 Pl,P1 Sg,-,Neg,twalunix
Perf,P3 Pl,P1 Pl,-,Pos,twaluna
Perf,P3 Pl,P1 Pl,-,Neg,twaluniex
Perf,P3 Pl,P2 Sg,-,Pos,twaluk
Perf,P3 Pl,P2 Sg,-,Neg,twalukx
Perf,P3 Pl,P2 Pl,-,Pos,twalukom
Perf,P3 Pl,P2 Pl,-,Neg,twalukomx
Perf,P3 Pl,P3 Sg Masc,-,Pos,twaluh
Perf,P3 Pl,P3 Sg Masc,-,Neg,twaluhx
Perf,P3 Pl,P3 Sg Fem,-,Pos,twaluha
Perf,P3 Pl,P3 Sg Fem,-,Neg,twaluhiex
Perf,P3 Pl,P3 Pl,-,Pos,twaluhom
Perf,P3 Pl,P3 Pl,-,Neg,twaluhomx
Perf,P3 Pl,-,P1 Sg,Pos,twaluli
Perf,P3 Pl,-,P1 Sg,Neg,twalulix
Perf,P3 Pl,-,P1 Pl,Pos,twalulna
Perf,P3 Pl,-,P1 Pl,Neg,twalulniex
Perf,P3 Pl,-,P2 Sg,Pos,twalulek
Perf,P3 Pl,-,P2 Sg,Neg,twalulekx
Perf,P3 Pl,-,P2 Pl,Pos,twalulkom
Perf,P3 Pl,-,P2 Pl,Neg,twalulkomx
Perf,P3 Pl,-,P3 Sg Masc,Pos,twalulu
Perf,P3 Pl,-,P3 Sg Masc,Neg,twalulux
Perf,P3 Pl,-,P3 Sg Fem,Pos,twalulha
Perf,P3 Pl,-,P3 Sg Fem,Neg,twalulhiex
Perf,P3 Pl,-,P3 Pl,Pos,twalulhom
Perf,P3 Pl,-,P3 Pl,Neg,twalulhomx
Perf,P3 Pl,P3 Sg Masc,P1 Sg,Pos,twaluhuli
Perf,P3 Pl,P3 Sg Masc,P1 Sg,Neg,twaluhulix
Perf,P3 Pl,P3 Sg Masc,P1 Pl,Pos,twaluhulna
Perf,P3 Pl,P3 Sg Masc,P1 Pl,Neg,twaluhulniex
Perf,P3 Pl,P3 Sg Masc,P2 Sg,Pos,twaluhulek
Perf,P3 Pl,P3 Sg Masc,P2 Sg,Neg,twaluhulekx
Perf,P3 Pl,P3 Sg Masc,P2 Pl,Pos,twaluhulkom
Perf,P3 Pl,P3 Sg Masc,P2 Pl,Neg,twaluhulkomx
Perf,P3 Pl,P3 Sg Masc,P3 Sg Masc,Pos,twaluhulu
Perf,P3 Pl,P3 Sg Masc,P3 Sg Masc,Neg,twaluhulux
Perf,P3 Pl,P3 Sg Masc,P3 Sg Fem,Pos,twaluhulha
Perf,P3 Pl,P3 Sg Masc,P3 Sg Fem,Neg,twaluhulhiex
Perf,P3 Pl,P3 Sg Masc,P3 Pl,Pos,twaluhulhom
Perf,P3 Pl,P3 Sg Masc,P3 Pl,Neg,twaluhulhomx
Perf,P3 Pl,P3 Sg Fem,P1 Sg,Pos,twaluhieli
Perf,P3 Pl,P3 Sg Fem,P1 Sg,Neg,twaluhilix
Perf,P3 Pl,P3 Sg Fem,P1 Pl,Pos,twaluhielna
Perf,P3 Pl,P3 Sg Fem,P1 Pl,Neg,twaluhilniex
Perf,P3 Pl,P3 Sg Fem,P2 Sg,Pos,twaluhielek
Perf,P3 Pl,P3 Sg Fem,P2 Sg,Neg,twaluhilekx
Perf,P3 Pl,P3 Sg Fem,P2 Pl,Pos,twaluhielkom
Perf,P3 Pl,P3 Sg Fem,P2 Pl,Neg,twaluhilkomx
Perf,P3 Pl,P3 Sg Fem,P3 Sg Masc,Pos,twaluhielu
Perf,P3 Pl,P3 Sg Fem,P3 Sg Masc,Neg,twaluhilux
Perf,P3 Pl,P3 Sg Fem,P3 Sg Fem,Pos,twaluhielha
Perf,P3 Pl,P3 Sg Fem,P3 Sg Fem,Neg,twaluhilhiex
Perf,P3 Pl,P3 Sg Fem,P3 Pl,Pos,twaluhielhom
Perf,P3 Pl,P3 Sg Fem,P3 Pl,Neg,twaluhilhomx
Perf,P3 Pl,P3 Pl,P1 Sg,Pos,twaluhomli
Perf,P3 Pl,P3 Pl,P1 Sg,Neg,twaluhomlix
Perf,P3 Pl,P3 Pl,P1 Pl,Pos,twaluhomlna
Perf,P3 Pl,P3 Pl,P1 Pl,Neg,twaluhomlniex
Perf,P3 Pl,P3 Pl,P2 Sg,Pos,twaluhomlok
Perf,P3 Pl,P3 Pl,P2 Sg,Neg,twaluhomlokx
Perf,P3 Pl,P3 Pl,P2 Pl,Pos,twaluhomlkom
Perf,P3 Pl,P3 Pl,P2 Pl,Neg,twaluhomlkomx
Perf,P3 Pl,P3 Pl,P3 Sg Masc,Pos,twaluhomlu
Perf,P3 Pl,P3 Pl,P3 Sg Masc,Neg,twaluhomlux
Perf,P3 Pl,P3 Pl,P3 Sg Fem,Pos,twaluhomlha
Perf,P3 Pl,P3 Pl,P3 Sg Fem,Neg,twaluhomlhiex
Perf,P3 Pl,P3 Pl,P3 Pl,Pos,twaluhomlhom
Perf,P3 Pl,P3 Pl,P3 Pl,Neg,twaluhomlhomx
Impf,P1 Sg,-,-,Pos,nitwal
Impf,P1 Sg,-,-,Neg,nitwalx
Impf,P1 Sg,P1 Sg,-,Pos,-
Impf,P1 Sg,P1 Sg,-,Neg,-
Impf,P1 Sg,P1 Pl,-,Pos,-
Impf,P1 Sg,P1 Pl,-,Neg,-
Impf,P1 Sg,P2 Sg,-,Pos,nitwalek
Impf,P1 Sg,P2 Sg,-,Neg,nitwalekx
Impf,P1 Sg,P2 Pl,-,Pos,nitwalkom
Impf,P1 Sg,P2 Pl,-,Neg,nitwalkomx
Impf,P1 Sg,P3 Sg Masc,-,Pos,nitwalu
Impf,P1 Sg,P3 Sg Masc,-,Neg,nitwalux
Impf,P1 Sg,P3 Sg Fem,-,Pos,nitwalha
Impf,P1 Sg,P3 Sg Fem,-,Neg,nitwalhiex
Impf,P1 Sg,P3 Pl,-,Pos,nitwalhom
Impf,P1 Sg,P3 Pl,-,Neg,nitwalhomx
Impf,P1 Sg,-,P1 Sg,Pos,-
Impf,P1 Sg,-,P1 Sg,Neg,-
Impf,P1 Sg,-,P1 Pl,Pos,-
Impf,P1 Sg,-,P1 Pl,Neg,-
Impf,P1 Sg,-,P2 Sg,Pos,nitwallek
Impf,P1 Sg,-,P2 Sg,Neg,nitwallekx
Impf,P1 Sg,-,P2 Pl,Pos,nitwalilkom
Impf,P1 Sg,-,P2 Pl,Neg,nitwalilkomx
Impf,P1 Sg,-,P3 Sg Masc,Pos,nitwallu
Impf,P1 Sg,-,P3 Sg Masc,Neg,nitwallux
Impf,P1 Sg,-,P3 Sg Fem,Pos,nitwalilha
Impf,P1 Sg,-,P3 Sg Fem,Neg,nitwalilhiex
Impf,P1 Sg,-,P3 Pl,Pos,nitwalilhom
Impf,P1 Sg,-,P3 Pl,Neg,nitwalilhomx
Impf,P1 Sg,P3 Sg Masc,P1 Sg,Pos,-
Impf,P1 Sg,P3 Sg Masc,P1 Sg,Neg,-
Impf,P1 Sg,P3 Sg Masc,P1 Pl,Pos,-
Impf,P1 Sg,P3 Sg Masc,P1 Pl,Neg,-
Impf,P1 Sg,P3 Sg Masc,P2 Sg,Pos,nitwalhulek
Impf,P1 Sg,P3 Sg Masc,P2 Sg,Neg,nitwalhulekx
Impf,P1 Sg,P3 Sg Masc,P2 Pl,Pos,nitwalhulkom
Impf,P1 Sg,P3 Sg Masc,P2 Pl,Neg,nitwalhulkomx
Impf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Pos,nitwalhulu
Impf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Neg,nitwalhulux
Impf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Pos,nitwalhulha
Impf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Neg,nitwalhulhiex
Impf,P1 Sg,P3 Sg Masc,P3 Pl,Pos,nitwalhulhom
Impf,P1 Sg,P3 Sg Masc,P3 Pl,Neg,nitwalhulhomx
Impf,P1 Sg,P3 Sg Fem,P1 Sg,Pos,-
Impf,P1 Sg,P3 Sg Fem,P1 Sg,Neg,-
Impf,P1 Sg,P3 Sg Fem,P1 Pl,Pos,-
Impf,P1 Sg,P3 Sg Fem,P1 Pl,Neg,-
Impf,P1 Sg,P3 Sg Fem,P2 Sg,Pos,nitwalhielek
Impf,P1 Sg,P3 Sg Fem,P2 Sg,Neg,nitwalhilekx
Impf,P1 Sg,P3 Sg Fem,P2 Pl,Pos,nitwalhielkom
Impf,P1 Sg,P3 Sg Fem,P2 Pl,Neg,nitwalhilkomx
Impf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Pos,nitwalhielu
Impf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Neg,nitwalhilux
Impf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Pos,nitwalhielha
Impf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Neg,nitwalhilhiex
Impf,P1 Sg,P3 Sg Fem,P3 Pl,Pos,nitwalhielhom
Impf,P1 Sg,P3 Sg Fem,P3 Pl,Neg,nitwalhilhomx
Impf,P1 Sg,P3 Pl,P1 Sg,Pos,-
Impf,P1 Sg,P3 Pl,P1 Sg,Neg,-
Impf,P1 Sg,P3 Pl,P1 Pl,Pos,-
Impf,P1 Sg,P3 Pl,P1 Pl,Neg,-
Impf,P1 Sg,P3 Pl,P2 Sg,Pos,nitwalhomlok
Impf,P1 Sg,P3 Pl,P2 Sg,Neg,nitwalhomlokx
Impf,P1 Sg,P3 Pl,P2 Pl,Pos,nitwalhomlkom
Impf,P1 Sg,P3 Pl,P2 Pl,Neg,nitwalhomlkomx
Impf,P1 Sg,P3 Pl,P3 Sg Masc,Pos,nitwalhomlu
Impf,P1 Sg,P3 Pl,P3 Sg Masc,Neg,nitwalhomlux
Impf,P1 Sg,P3 Pl,P3 Sg Fem,Pos,nitwalhomlha
Impf,P1 Sg,P3 Pl,P3 Sg Fem,Neg,nitwalhomlhiex
Impf,P1 Sg,P3 Pl,P3 Pl,Pos,nitwalhomlhom
Impf,P1 Sg,P3 Pl,P3 Pl,Neg,nitwalhomlhomx
Impf,P1 Pl,-,-,Pos,nitwalu
Impf,P1 Pl,-,-,Neg,nitwalux
Impf,P1 Pl,P1 Sg,-,Pos,-
Impf,P1 Pl,P1 Sg,-,Neg,-
Impf,P1 Pl,P1 Pl,-,Pos,-
Impf,P1 Pl,P1 Pl,-,Neg,-
Impf,P1 Pl,P2 Sg,-,Pos,nitwaluk
Impf,P1 Pl,P2 Sg,-,Neg,nitwalukx
Impf,P1 Pl,P2 Pl,-,Pos,nitwalukom
Impf,P1 Pl,P2 Pl,-,Neg,nitwalukomx
Impf,P1 Pl,P3 Sg Masc,-,Pos,nitwaluh
Impf,P1 Pl,P3 Sg Masc,-,Neg,nitwaluhx
Impf,P1 Pl,P3 Sg Fem,-,Pos,nitwaluha
Impf,P1 Pl,P3 Sg Fem,-,Neg,nitwaluhiex
Impf,P1 Pl,P3 Pl,-,Pos,nitwaluhom
Impf,P1 Pl,P3 Pl,-,Neg,nitwaluhomx
Impf,P1 Pl,-,P1 Sg,Pos,-
Impf,P1 Pl,-,P1 Sg,Neg,-
Impf,P1 Pl,-,P1 Pl,Pos,-
Impf,P1 Pl,-,P1 Pl,Neg,-
Impf,P1 Pl,-,P2 Sg,Pos,nitwalulek
Impf,P1 Pl,-,P2 Sg,Neg,nitwalulekx
Impf,P1 Pl,-,P2 Pl,Pos,nitwalulkom
Impf,P1 Pl,-,P2 Pl,Neg,nitwalulkomx
Impf,P1 Pl,-,P3 Sg Masc,Pos,nitwalulu
Impf,P1 Pl,-,P3 Sg Masc,Neg,nitwalulux
Impf,P1 Pl,-,P3 Sg Fem,Pos,nitwalulha
Impf,P1 Pl,-,P3 Sg Fem,Neg,nitwalulhiex
Impf,P1 Pl,-,P3 Pl,Pos,nitwalulhom
Impf,P1 Pl,-,P3 Pl,Neg,nitwalulhomx
Impf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Impf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Impf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Impf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Impf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,nitwaluhulek
Impf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,nitwaluhulekx
Impf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,nitwaluhulkom
Impf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,nitwaluhulkomx
Impf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,nitwaluhulu
Impf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,nitwaluhulux
Impf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,nitwaluhulha
Impf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,nitwaluhulhiex
Impf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,nitwaluhulhom
Impf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,nitwaluhulhomx
Impf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Impf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Impf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Impf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Impf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,nitwaluhielek
Impf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,nitwaluhilekx
Impf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,nitwaluhielkom
Impf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,nitwaluhilkomx
Impf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,nitwaluhielu
Impf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,nitwaluhilux
Impf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,nitwaluhielha
Impf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,nitwaluhilhiex
Impf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,nitwaluhielhom
Impf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,nitwaluhilhomx
Impf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Impf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Impf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Impf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Impf,P1 Pl,P3 Pl,P2 Sg,Pos,nitwaluhomlok
Impf,P1 Pl,P3 Pl,P2 Sg,Neg,nitwaluhomlokx
Impf,P1 Pl,P3 Pl,P2 Pl,Pos,nitwaluhomlkom
Impf,P1 Pl,P3 Pl,P2 Pl,Neg,nitwaluhomlkomx
Impf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,nitwaluhomlu
Impf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,nitwaluhomlux
Impf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,nitwaluhomlha
Impf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,nitwaluhomlhiex
Impf,P1 Pl,P3 Pl,P3 Pl,Pos,nitwaluhomlhom
Impf,P1 Pl,P3 Pl,P3 Pl,Neg,nitwaluhomlhomx
Impf,P2 Sg,-,-,Pos,titwal
Impf,P2 Sg,-,-,Neg,titwalx
Impf,P2 Sg,P1 Sg,-,Pos,titwalni
Impf,P2 Sg,P1 Sg,-,Neg,titwalnix
Impf,P2 Sg,P1 Pl,-,Pos,titwalna
Impf,P2 Sg,P1 Pl,-,Neg,titwalniex
Impf,P2 Sg,P2 Sg,-,Pos,-
Impf,P2 Sg,P2 Sg,-,Neg,-
Impf,P2 Sg,P2 Pl,-,Pos,-
Impf,P2 Sg,P2 Pl,-,Neg,-
Impf,P2 Sg,P3 Sg Masc,-,Pos,titwalu
Impf,P2 Sg,P3 Sg Masc,-,Neg,titwalux
Impf,P2 Sg,P3 Sg Fem,-,Pos,titwalha
Impf,P2 Sg,P3 Sg Fem,-,Neg,titwalhiex
Impf,P2 Sg,P3 Pl,-,Pos,titwalhom
Impf,P2 Sg,P3 Pl,-,Neg,titwalhomx
Impf,P2 Sg,-,P1 Sg,Pos,titwalli
Impf,P2 Sg,-,P1 Sg,Neg,titwallix
Impf,P2 Sg,-,P1 Pl,Pos,titwalilna
Impf,P2 Sg,-,P1 Pl,Neg,titwalilniex
Impf,P2 Sg,-,P2 Sg,Pos,-
Impf,P2 Sg,-,P2 Sg,Neg,-
Impf,P2 Sg,-,P2 Pl,Pos,-
Impf,P2 Sg,-,P2 Pl,Neg,-
Impf,P2 Sg,-,P3 Sg Masc,Pos,titwallu
Impf,P2 Sg,-,P3 Sg Masc,Neg,titwallux
Impf,P2 Sg,-,P3 Sg Fem,Pos,titwalilha
Impf,P2 Sg,-,P3 Sg Fem,Neg,titwalilhiex
Impf,P2 Sg,-,P3 Pl,Pos,titwalilhom
Impf,P2 Sg,-,P3 Pl,Neg,titwalilhomx
Impf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,titwalhuli
Impf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,titwalhulix
Impf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,titwalhulna
Impf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,titwalhulniex
Impf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Impf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Impf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Impf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Impf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,titwalhulu
Impf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,titwalhulux
Impf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,titwalhulha
Impf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,titwalhulhiex
Impf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,titwalhulhom
Impf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,titwalhulhomx
Impf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,titwalhieli
Impf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,titwalhilix
Impf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,titwalhielna
Impf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,titwalhilniex
Impf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Impf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Impf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Impf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Impf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,titwalhielu
Impf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,titwalhilux
Impf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,titwalhielha
Impf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,titwalhilhiex
Impf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,titwalhielhom
Impf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,titwalhilhomx
Impf,P2 Sg,P3 Pl,P1 Sg,Pos,titwalhomli
Impf,P2 Sg,P3 Pl,P1 Sg,Neg,titwalhomlix
Impf,P2 Sg,P3 Pl,P1 Pl,Pos,titwalhomlna
Impf,P2 Sg,P3 Pl,P1 Pl,Neg,titwalhomlniex
Impf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Impf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Impf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Impf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Impf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,titwalhomlu
Impf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,titwalhomlux
Impf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,titwalhomlha
Impf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,titwalhomlhiex
Impf,P2 Sg,P3 Pl,P3 Pl,Pos,titwalhomlhom
Impf,P2 Sg,P3 Pl,P3 Pl,Neg,titwalhomlhomx
Impf,P2 Pl,-,-,Pos,titwalu
Impf,P2 Pl,-,-,Neg,titwalux
Impf,P2 Pl,P1 Sg,-,Pos,titwaluni
Impf,P2 Pl,P1 Sg,-,Neg,titwalunix
Impf,P2 Pl,P1 Pl,-,Pos,titwaluna
Impf,P2 Pl,P1 Pl,-,Neg,titwaluniex
Impf,P2 Pl,P2 Sg,-,Pos,-
Impf,P2 Pl,P2 Sg,-,Neg,-
Impf,P2 Pl,P2 Pl,-,Pos,-
Impf,P2 Pl,P2 Pl,-,Neg,-
Impf,P2 Pl,P3 Sg Masc,-,Pos,titwaluh
Impf,P2 Pl,P3 Sg Masc,-,Neg,titwaluhx
Impf,P2 Pl,P3 Sg Fem,-,Pos,titwaluha
Impf,P2 Pl,P3 Sg Fem,-,Neg,titwaluhiex
Impf,P2 Pl,P3 Pl,-,Pos,titwaluhom
Impf,P2 Pl,P3 Pl,-,Neg,titwaluhomx
Impf,P2 Pl,-,P1 Sg,Pos,titwaluli
Impf,P2 Pl,-,P1 Sg,Neg,titwalulix
Impf,P2 Pl,-,P1 Pl,Pos,titwalulna
Impf,P2 Pl,-,P1 Pl,Neg,titwalulniex
Impf,P2 Pl,-,P2 Sg,Pos,-
Impf,P2 Pl,-,P2 Sg,Neg,-
Impf,P2 Pl,-,P2 Pl,Pos,-
Impf,P2 Pl,-,P2 Pl,Neg,-
Impf,P2 Pl,-,P3 Sg Masc,Pos,titwalulu
Impf,P2 Pl,-,P3 Sg Masc,Neg,titwalulux
Impf,P2 Pl,-,P3 Sg Fem,Pos,titwalulha
Impf,P2 Pl,-,P3 Sg Fem,Neg,titwalulhiex
Impf,P2 Pl,-,P3 Pl,Pos,titwalulhom
Impf,P2 Pl,-,P3 Pl,Neg,titwalulhomx
Impf,P2 Pl,P3 Sg Masc,P1 Sg,Pos,titwaluhuli
Impf,P2 Pl,P3 Sg Masc,P1 Sg,Neg,titwaluhulix
Impf,P2 Pl,P3 Sg Masc,P1 Pl,Pos,titwaluhulna
Impf,P2 Pl,P3 Sg Masc,P1 Pl,Neg,titwaluhulniex
Impf,P2 Pl,P3 Sg Masc,P2 Sg,Pos,-
Impf,P2 Pl,P3 Sg Masc,P2 Sg,Neg,-
Impf,P2 Pl,P3 Sg Masc,P2 Pl,Pos,-
Impf,P2 Pl,P3 Sg Masc,P2 Pl,Neg,-
Impf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Pos,titwaluhulu
Impf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Neg,titwaluhulux
Impf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Pos,titwaluhulha
Impf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Neg,titwaluhulhiex
Impf,P2 Pl,P3 Sg Masc,P3 Pl,Pos,titwaluhulhom
Impf,P2 Pl,P3 Sg Masc,P3 Pl,Neg,titwaluhulhomx
Impf,P2 Pl,P3 Sg Fem,P1 Sg,Pos,titwaluhieli
Impf,P2 Pl,P3 Sg Fem,P1 Sg,Neg,titwaluhilix
Impf,P2 Pl,P3 Sg Fem,P1 Pl,Pos,titwaluhielna
Impf,P2 Pl,P3 Sg Fem,P1 Pl,Neg,titwaluhilniex
Impf,P2 Pl,P3 Sg Fem,P2 Sg,Pos,-
Impf,P2 Pl,P3 Sg Fem,P2 Sg,Neg,-
Impf,P2 Pl,P3 Sg Fem,P2 Pl,Pos,-
Impf,P2 Pl,P3 Sg Fem,P2 Pl,Neg,-
Impf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Pos,titwaluhielu
Impf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Neg,titwaluhilux
Impf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Pos,titwaluhielha
Impf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Neg,titwaluhilhiex
Impf,P2 Pl,P3 Sg Fem,P3 Pl,Pos,titwaluhielhom
Impf,P2 Pl,P3 Sg Fem,P3 Pl,Neg,titwaluhilhomx
Impf,P2 Pl,P3 Pl,P1 Sg,Pos,titwaluhomli
Impf,P2 Pl,P3 Pl,P1 Sg,Neg,titwaluhomlix
Impf,P2 Pl,P3 Pl,P1 Pl,Pos,titwaluhomlna
Impf,P2 Pl,P3 Pl,P1 Pl,Neg,titwaluhomlniex
Impf,P2 Pl,P3 Pl,P2 Sg,Pos,-
Impf,P2 Pl,P3 Pl,P2 Sg,Neg,-
Impf,P2 Pl,P3 Pl,P2 Pl,Pos,-
Impf,P2 Pl,P3 Pl,P2 Pl,Neg,-
Impf,P2 Pl,P3 Pl,P3 Sg Masc,Pos,titwaluhomlu
